,ntacode,ntaname,count
1243,004622071,004622,0
1244,004549021,004549,0
1245,001347037,001347,0
1246,004622074,004622,0
1247,006409012,006409,0
1248,002549050,002549,0
1249,009110038,009110,18
1250,005402016,005402,0
1251,004611003,004611,0
1252,005103032,005103,0
1253,005502068,005502,0
1254,004643081,004643,0
1255,004110002,004110,0
1256,004630008,004630,0
1257,002529074,002529,0
1258,002536059,002536,0
1259,001319047,001319,0
1260,009216099,009216,0
1261,002555003,002555,0
1262,001421017,001421,0
1263,004631019,004631,0
1264,004631020,004631,0
1265,004631031,004631,0
1266,002420042,002420,1
1267,002420045,002420,0
1268,004618084,004618,7
1269,004618093,004618,0
1270,004619003,004619,0
1271,002529026,002529,0
1272,002529027,002529,0
1273,004627031,004627,0
1274,007202051,007202,1
1275,002529028,002529,0
1276,002529029,002529,0
1277,008518009,008518,5
1278,009252017,009252,0
1279,004613045,004613,1
1280,004621088,004621,1
1281,004613050,004613,0
1282,004613052,004613,0
1283,004613054,004613,0
1284,002434024,002434,0
1285,002434025,002434,0
1286,005636066,005636,0
1287,002616082,002616,0
1288,002627056,002627,1
1289,004403004,004403,0
1290,004403030,004403,1
1291,004643010,004643,0
1292,005101039,005101,0
1293,005101041,005101,1
1294,002571047,002571,0
1295,002571051,002571,0
1296,002571053,002571,0
1297,005102001,005102,1
1298,005102003,005102,0
1299,005102004,005102,0
1300,004612084,004612,0
1301,004612086,004612,0
1302,004611015,004611,0
1303,004614098,004614,0
1304,004617045,004617,0
1305,004617047,004617,0
1306,004612089,004612,0
1307,004612091,004612,0
1308,001418009,001418,0
1309,001418010,001418,0
1310,002529030,002529,0
1311,004516020,004516,0
1312,004618067,004618,0
1313,002529031,002529,0
1314,004618069,004618,0
1315,002529032,002529,0
1316,004623013,004623,0
1317,004628092,004628,0
1318,001319081,001319,0
1319,202309036,202309,0
1320,202309037,202309,0
1321,202309029,202309,0
1322,006514022,006514,0
1323,202309030,202309,0
1324,202309031,202309,0
1325,005503039,005503,0
1326,005503040,005503,0
1327,005503041,005503,0
1328,005503043,005503,0
1329,005505019,005505,1
1330,005505017,005505,1
1331,004628094,004628,0
1332,005401067,005401,2
1333,006512004,006512,7
1334,006512005,006512,5
1335,006512008,006512,2
1336,005401065,005401,1
1337,005402007,005402,0
1338,005402009,005402,0
1339,001323039,001323,0
1340,002576095,002576,0
1341,002502031,002502,0
1342,002502039,002502,0
1343,002552002,002552,0
1344,005502026,005502,0
1345,005502029,005502,0
1346,002530043,002530,0
1347,005502032,005502,0
1348,208127004,208127,1
1349,002576078,002576,0
1350,004517017,004517,0
1351,004517018,004517,0
1352,002307025,002307,0
1353,005406060,005406,1
1354,002538030,002538,0
1355,002538033,002538,0
1356,002571082,002571,0
1357,004545021,004545,0
1358,001324016,001324,0
1359,001324017,001324,0
1360,001324018,001324,0
1361,009112008,009112,2
1362,005308058,005308,0
1363,009112022,009112,29
1364,009112006,009112,0
1365,005505018,005505,0
1366,005505020,005505,1
1367,005505023,005505,0
1368,002597009,002597,1
1369,202309041,202309,0
1370,202309042,202309,0
1371,008103003,008103,6
1372,005505024,005505,0
1373,005505025,005505,0
1374,005505026,005505,0
1375,005505028,005505,0
1376,008535095,008535,1
1377,002526030,002526,0
1378,005405020,005405,0
1379,005405022,005405,0
1380,005626044,005626,1
1381,005626077,005626,0
1382,005502056,005502,0
1383,005502053,005502,0
1384,002576079,002576,0
1385,002414088,002414,0
1386,004621008,004621,0
1387,004621009,004621,0
1388,004621010,004621,0
1389,004501086,004501,0
1390,008413010,008413,1
1391,005603010,005603,0
1392,001108053,001108,0
1393,001410036,001410,0
1394,005603009,005603,1
1395,004621045,004621,0
1396,004553032,004553,0
1397,006507009,006507,2
1398,005406011,005406,2
1399,002526006,002526,0
1400,002526008,002526,0
1401,005406014,005406,0
1402,005406017,005406,0
1403,005503020,005503,0
1404,001356053,001356,0
1405,009245018,009245,0
1406,009245012,009245,1
1407,009245016,009245,0
1408,009245017,009245,0
1409,001108023,001108,0
1410,002576066,002576,0
1411,001207015,001207,0
1412,001202017,001202,0
1413,001304013,001304,0
1414,004550057,004550,0
1415,008518004,008518,27
1416,004620066,004620,0
1417,004620069,004620,0
1418,005626003,005626,0
1419,002509052,002509,0
1420,005626015,005626,0
1421,007202040,007202,1
1422,004620073,004620,0
1423,005401066,005401,0
1424,005401068,005401,2
1425,005401069,005401,0
1426,005401071,005401,3
1427,001410040,001410,0
1428,001410043,001410,0
1429,001410049,001410,0
1430,001410059,001410,0
1431,002436010,002436,0
1432,004621048,004621,0
1433,002503085,002503,0
1434,002404002,002404,0
1435,006407038,006407,0
1436,005502036,005502,0
1437,005502037,005502,0
1438,005507013,005507,0
1439,005406057,005406,0
1440,005406058,005406,0
1441,004520021,004520,0
1442,005406064,005406,1
1443,005406065,005406,0
1444,004535015,004535,0
1445,009242061,009242,0
1446,004550066,004550,0
1447,004550078,004550,0
1448,004550082,004550,0
1449,005507031,005507,0
1450,003215020,003215,0
1451,005507035,005507,0
1452,005507038,005507,0
1453,005507039,005507,0
1454,008503003,008503,2
1455,004595098,004595,0
1456,005403036,005403,0
1457,003203025,003203,0
1458,002619027,002619,0
1459,002539042,002539,0
1460,001315082,001315,0
1461,001315028,001315,0
1462,007311035,007311,2
1463,005603049,005603,0
1464,002202056,002202,1
1465,001309021,001309,1
1466,004622010,004622,0
1467,001323069,001323,0
1468,002548027,002548,0
1469,004406037,004406,0
1470,004406039,004406,0
1471,005507016,005507,0
1472,005507019,005507,1
1473,008507022,008507,0
1474,002438014,002438,0
1475,006507017,006507,0
1476,002584058,002584,1
1477,004105045,004105,0
1478,004614003,004614,0
1479,002574015,002574,0
1480,004545022,004545,0
1481,009211085,009211,0
1482,009220067,009220,0
1483,009225044,009225,0
1484,009237039,009237,0
1485,009237051,009237,0
1486,009237058,009237,0
1487,202309066,202309,0
1488,202309067,202309,0
1489,005110047,005110,0
1490,202309068,202309,0
1491,202309069,202309,0
1492,202309070,202309,0
1493,005504022,005504,1
1494,005505006,005505,0
1495,005505014,005505,0
1496,005505015,005505,1
1497,005111043,005111,0
1498,005405047,005405,0
1499,004568014,004568,0
1500,003208053,003208,0
1501,001340024,001340,0
1502,001340025,001340,0
1503,005406039,005406,1
1504,202309032,202309,0
1505,202309033,202309,0
1506,202309034,202309,0
1507,004565015,004565,0
1508,202309038,202309,0
1509,202309039,202309,0
1510,202309051,202309,0
1511,001422058,001422,0
1512,004207005,004207,0
1513,005502011,005502,0
1514,007303010,007303,1
1515,004596010,004596,0
1516,002303016,002303,0
1517,007303020,007303,0
1518,002534053,002534,0
1519,002618041,002618,0
1520,007101014,007101,2
1521,007204002,007204,0
1522,002574016,002574,0
1523,002574010,002574,0
1524,006108017,006108,2
1525,002305030,002305,0
1526,002305031,002305,0
1527,001428019,001428,0
1528,002510003,002510,0
1529,002510016,002510,0
1530,001421076,001421,0
1531,001421081,001421,0
1532,004621094,004621,0
1533,005111047,005111,0
1534,005503021,005503,2
1535,005503025,005503,0
1536,005503026,005503,0
1537,005503028,005503,1
1538,005503032,005503,0
1539,005505005,005505,0
1540,005505007,005505,1
1541,005505008,005505,0
1542,005503083,005503,0
1543,004565017,004565,0
1544,004545097,004545,0
1545,004545098,004545,0
1546,004605033,004605,0
1547,004565045,004565,0
1548,004565049,004565,0
1549,004565057,004565,0
1550,005504008,005504,0
1551,001303001,001303,0
1552,004109040,004109,0
1553,005402031,005402,1
1554,007204008,007204,0
1555,004620076,004620,0
1556,004624005,004624,0
1557,002408029,002408,2
1558,006507006,006507,1
1559,005505027,005505,0
1560,005505032,005505,0
1561,004601056,004601,0
1562,004601057,004601,0
1563,005102016,005102,0
1564,005102028,005102,0
1565,005649012,005649,0
1566,001328045,001328,0
1567,001328049,001328,0
1568,001328050,001328,0
1569,004406040,004406,0
1570,004612019,004612,0
1571,005507021,005507,0
1572,005507022,005507,2
1573,005507023,005507,0
1574,005505009,005505,0
1575,005505010,005505,0
1576,005505011,005505,0
1577,005505012,005505,0
1578,004557091,004557,1
1579,005110048,005110,0
1580,202309035,202309,0
1581,004554041,004554,0
1582,202309027,202309,0
1583,005110054,005110,0
1584,009105004,009105,0
1585,001419006,001419,0
1586,004556041,004556,0
1587,004556051,004556,1
1588,004557062,004557,0
1589,004557066,004557,0
1590,005402057,005402,0
1591,008307023,008307,2
1592,005406035,005406,0
1593,004617001,004617,0
1594,002105012,002105,0
1595,003208092,003208,0
1596,002402063,002402,0
1597,004601059,004601,0
1598,004518093,004518,0
1599,005502018,005502,0
1600,005502019,005502,1
1601,005508009,005508,0
1602,001315064,001315,0
1603,004535002,004535,0
1604,004535003,004535,0
1605,005666011,005666,0
1606,001421067,001421,0
1607,004406045,004406,0
1608,002607040,002607,0
1609,004405068,004405,0
1610,005102034,005102,0
1611,002607054,002607,0
1612,004614005,004614,0
1613,004614007,004614,0
1614,004614008,004614,0
1615,004614009,004614,0
1616,004614010,004614,0
1617,004633097,004633,0
1618,002576094,002576,0
1619,005505022,005505,0
1620,202309071,202309,0
1621,002428004,002428,0
1622,005203027,005203,0
1623,004503017,004503,1
1624,004517008,004517,0
1625,002563009,002563,0
1626,002563010,002563,0
1627,004545051,004545,0
1628,004545044,004545,0
1629,002538007,002538,0
1630,202309054,202309,0
1631,202309055,202309,0
1632,202309056,202309,0
1633,202309060,202309,0
1634,202309057,202309,0
1635,202309058,202309,0
1636,202309059,202309,0
1637,202309061,202309,0
1638,202309062,202309,0
1639,202309063,202309,0
1640,202309064,202309,0
1641,005203001,005203,0
1642,004519057,004519,0
1643,004519096,004519,0
1644,004519098,004519,0
1645,202309065,202309,0
1646,005507059,005507,0
1647,001421073,001421,0
1648,004628099,004628,0
1649,008515008,008515,3
1650,001310018,001310,0
1651,007301006,007301,0
1652,009127008,009127,5
1653,205318031,205318,0
1654,009221058,009221,0
1655,004551058,004551,0
1656,002107065,002107,0
1657,006505050,006505,1
1658,002107069,002107,0
1659,001323070,001323,0
1660,002404045,002404,0
1661,004620035,004620,0
1662,005204049,005204,0
1663,009112001,009112,0
1664,009112003,009112,2
1665,004620036,004620,0
1666,004620037,004620,0
1667,002538027,002538,0
1668,002538028,002538,0
1669,002305027,002305,0
1670,004612024,004612,0
1671,007301020,007301,0
1672,004545045,004545,0
1673,004545046,004545,0
1674,004545052,004545,0
1675,004545053,004545,0
1676,009112092,009112,17
1677,005649069,005649,0
1678,001410018,001410,0
1679,001410019,001410,1
1680,001410020,001410,0
1681,004204008,004204,0
1682,004550091,004550,1
1683,004550092,004550,0
1684,002105003,002105,0
1685,002456056,002456,0
1686,002456015,002456,0
1687,005201040,005201,0
1688,002554013,002554,0
1689,005201042,005201,0
1690,005201046,005201,0
1691,005202031,005202,1
1692,004613059,004613,0
1693,004613056,004613,0
1694,004613057,004613,0
1695,004613058,004613,0
1696,002508007,002508,1
1697,002424009,002424,0
1698,008107010,008107,4
1699,005626016,005626,0
1700,001340077,001340,0
1701,005626017,005626,0
1702,002527015,002527,0
1703,004621028,004621,0
1704,004621029,004621,1
1705,002605021,002605,0
1706,009250088,009250,0
1707,004620071,004620,0
1708,002429003,002429,0
1709,002429046,002429,0
1710,004508028,004508,1
1711,009230099,009230,0
1712,004617004,004617,0
1713,005628017,005628,0
1714,002612018,002612,0
1715,002612020,002612,0
1716,005628023,005628,0
1717,008513012,008513,5
1718,008513013,008513,2
1719,004601069,004601,0
1720,004601071,004601,0
1721,004601072,004601,0
1722,005202011,005202,0
1723,004202024,004202,0
1724,002103046,002103,0
1725,005305013,005305,0
1726,006311003,006311,0
1727,005304049,005304,0
1728,002205044,002205,0
1729,006403022,006403,0
1730,002511047,002511,0
1731,001305039,001305,0
1732,005206002,005206,0
1733,005304005,005304,0
1734,005304008,005304,0
1735,004579006,004579,0
1736,004519051,004519,0
1737,004519053,004519,0
1738,009245020,009245,0
1739,005304012,005304,0
1740,005401010,005401,1
1741,009250080,009250,0
1742,005626032,005626,0
1743,005626056,005626,0
1744,002527022,002527,0
1745,005626058,005626,0
1746,002416038,002416,18
1747,002511075,002511,0
1748,005502015,005502,0
1749,005508020,005508,0
1750,002520031,002520,0
1751,002203037,002203,0
1752,005621012,005621,1
1753,002527021,002527,0
1754,005405002,005405,0
1755,005405004,005405,0
1756,004560007,004560,0
1757,004412032,004412,0
1758,001108003,001108,0
1759,001108051,001108,0
1760,004588042,004588,1
1761,002428057,002428,0
1762,005203014,005203,0
1763,005503011,005503,0
1764,005503015,005503,0
1765,004588038,004588,0
1766,004402006,004402,0
1767,004402008,004402,0
1768,001107007,001107,0
1769,005304054,005304,0
1770,002620001,002620,0
1771,002511030,002511,0
1772,002511045,002511,0
1773,005403028,005403,0
1774,004545054,004545,0
1775,002566015,002566,0
1776,003201007,003201,0
1777,005403029,005403,0
1778,004540039,004540,0
1779,005401019,005401,0
1780,001337038,001337,0
1781,002511018,002511,0
1782,008418031,008418,6
1783,002510028,002510,0
1784,004517044,004517,0
1785,004517046,004517,1
1786,005622036,005622,0
1787,002553038,002553,0
1788,004595034,004595,0
1789,002592020,002592,1
1790,001113015,001113,0
1791,004613065,004613,0
1792,004613066,004613,0
1793,001327082,001327,0
1794,001350093,001350,0
1795,005503018,005503,0
1796,005504016,005504,0
1797,001304014,001304,1
1798,002597055,002597,0
1799,008418033,008418,5
1800,002607015,002607,0
1801,008417056,008417,12
1802,002607081,002607,0
1803,002605049,002605,0
1804,002607082,002607,0
1805,002607086,002607,0
1806,005110035,005110,0
1807,005110037,005110,0
1808,005110041,005110,0
1809,006514019,006514,0
1810,005403031,005403,0
1811,005403032,005403,0
1812,009112002,009112,5
1813,005403068,005403,0
1814,009250074,009250,0
1815,001410022,001410,0
1816,001410023,001410,0
1817,006217029,006217,0
1818,005403087,005403,4
1819,005403090,005403,0
1820,008519075,008519,1
1821,001319001,001319,0
1822,002408035,002408,0
1823,005304002,005304,0
1824,002515074,002515,0
1825,002434003,002434,0
1826,001423067,001423,0
1827,005304003,005304,0
1828,005507041,005507,0
1829,005402038,005402,8
1830,005402035,005402,0
1831,001348031,001348,0
1832,004613072,004613,0
1833,004614095,004614,0
1834,005505034,005505,1
1835,005505035,005505,0
1836,003203050,003203,0
1837,003203048,003203,0
1838,002552064,002552,0
1839,005626060,005626,0
1840,005626065,005626,0
1841,004612008,004612,0
1842,002612035,002612,0
1843,002612037,002612,0
1844,004604055,004604,0
1845,009255018,009255,0
1846,005304033,005304,0
1847,001324008,001324,0
1848,002538024,002538,0
1849,002538026,002538,0
1850,004604065,004604,0
1851,004641021,004641,0
1852,004569006,004569,0
1853,004517030,004517,0
1854,005207004,005207,2
1855,009242063,009242,0
1856,005207007,005207,2
1857,009255022,009255,0
1858,004517019,004517,0
1859,002104050,002104,0
1860,005207009,005207,1
1861,005308001,005308,1
1862,001308095,001308,0
1863,009255028,009255,0
1864,002513074,002513,0
1865,009255035,009255,0
1866,009255041,009255,0
1867,008521010,008521,3
1868,005405037,005405,0
1869,005405041,005405,0
1870,005405042,005405,0
1871,008112019,008112,1
1872,005405044,005405,1
1873,002434048,002434,0
1874,009214046,009214,4
1875,002587006,002587,0
1876,001419063,001419,0
1877,004559021,004559,0
1878,004559034,004559,0
1879,002565017,002565,0
1880,002605035,002605,0
1881,007401041,007401,0
1882,008313028,008313,0
1883,008415003,008415,0
1884,001410028,001410,0
1885,001410031,001410,0
1886,001410035,001410,0
1887,004612015,004612,0
1888,001415027,001415,0
1889,002576041,002576,0
1890,002576075,002576,0
1891,005508033,005508,1
1892,005508035,005508,0
1893,005508038,005508,2
1894,208101018,208101,0
1895,006320052,006320,0
1896,002605058,002605,0
1897,002560048,002560,0
1898,004517039,004517,0
1899,004517041,004517,0
1900,004402035,004402,0
1901,001411021,001411,0
1902,001415044,001415,0
1903,005203042,005203,0
1904,005203041,005203,0
1905,005406026,005406,0
1906,002563015,002563,0
1907,005406028,005406,0
1908,005406029,005406,0
1909,002559067,002559,0
1910,002107075,002107,0
1911,008505033,008505,0
1912,002563011,002563,0
1913,001336024,001336,0
1914,005502081,005502,0
1915,002540077,002540,0
1916,004586050,004586,0
1917,004586062,004586,0
1918,009266088,009266,0
1919,002589002,002589,1
